DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,FACEPATCH,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,ROOKIERNK2,GRADCLASS,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,WEEKGAMES,MONTHGAMES,RAWOFFVAL,RAWDEFVAL,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT
False,Chandler,Tyson,-1,450,3,1,0,3,532,0,1,41,41,64,4033,64,0,67,76,40,88,77,95,14,53,68,65,64,66,40,60,65,12,42,70,0,15,9,1,0,0,1,9,3,3,5,19821002,382,2,1,2,2001,LAC,0,0,0,7,4,0,0,0,True,False,False,False,False,,TYCHAND,False,False,0,0,0,0,0,4801,0,0,4,1,3,,0,,,0,0,0,0,0,0,0,0,158,67,1,0,118,79,43,82,23,87,17,188,38,782,35,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Curry,Eddy,-1,456,2,0,1,3,602,0,1,32,31,66,4099,55,9,67,76,21,70,58,72,15,80,68,53,53,65,32,89,83,13,72,76,0,40,9,1,0,0,1,9,3,3,0,19821205,447,4,1,4,2001,Chi,0,0,0,15,4,0,0,0,True,False,False,False,False,,EDCURRY,False,False,0,0,0,0,0,3896,0,0,4,1,3,,0,,,0,0,0,0,0,0,0,0,840,417,1,1,350,235,83,143,68,258,24,308,177,2154,73,63,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Hassell,Trenton,-1,946,23,3,2,3,206,0,0,52,51,52,3553,66,28,79,10,33,42,33,48,29,35,68,69,68,68,70,56,85,18,75,42,3,20,6,1,0,0,1,6,16,16,5,19790304,412,30,2,30,2001,Chi,0,0,0,5,4,0,0,0,True,False,False,False,False,,TRHASSE,False,False,0,0,0,0,0,4500,0,0,6,6,16,,0,,,0,0,0,0,0,0,0,0,381,177,13,4,61,48,54,68,133,200,36,189,46,2264,81,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,62,2,1,16,13,7,21,27,42,10,23,16,472,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Mason Jr.,Roger,-1,1020,31,3,4,2,146,0,0,160,159,54,3616,50,70,86,48,62,29,3,49,39,56,55,73,72,46,60,52,55,25,27,56,39,45,2,1,0,0,1,4,27,27,10,19800910,498,31,2,31,2002,Chi,0,0,0,5,4,0,0,0,True,False,False,False,False,,ROMASON,False,False,0,0,0,0,0,695,0,0,3,1,27,,0,,,0,0,0,0,0,0,0,0,98,32,39,13,22,19,6,1,26,36,11,30,20,328,26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Baxter,Lonny,-1,1033,35,1,0,1,67,0,3,160,159,53,3598,49,2,68,67,24,52,73,74,11,74,58,59,50,50,40,67,70,13,33,58,0,33,4,1,0,0,1,6,50,50,11,19790127,442,44,2,44,2002,Chi,0,0,0,13,4,0,0,0,True,False,False,False,False,,LOBAXTE,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,209,103,3,1,76,44,29,64,20,123,17,123,38,766,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Ilgauskas,Zydrunas,163,382,11,0,0,8,552,0,1,52,51,69,4226,68,15,75,63,29,88,78,74,21,78,65,46,59,56,30,70,60,15,71,85,1,58,9,1,0,0,1,9,4,4,0,19750605,8,20,1,20,1996,Cle,0,0,0,17,4,0,0,0,True,False,False,False,False,,ZYILGAU,False,False,0,0,0,0,0,14625,0,0,6,1,4,,0,,,0,0,0,0,0,0,0,0,965,466,7,2,406,303,201,279,109,277,39,374,163,2539,81,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Stewart,Michael,73,443,5,1,1,7,16,0,1,52,51,35,2896,22,0,12,42,14,82,62,73,11,27,59,59,55,41,15,56,88,12,19,48,0,20,4,2,0,0,2,9,1,1,12,19750424,135,-1,-1,-1,1997,--,0,0,0,13,4,0,0,0,True,False,False,False,False,,MISTEWA,False,False,0,0,0,0,0,4800,0,0,6,1,1,,0,,,0,0,0,0,0,0,0,0,12,5,0,0,4,3,10,8,0,34,2,21,3,147,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Davis,Ricky,-1,494,12,2,2,6,54,0,0,160,159,70,4259,68,63,72,87,72,14,25,60,52,77,38,70,72,88,71,46,70,25,71,61,14,48,4,2,0,0,2,7,1,1,2,19790923,136,21,1,21,1998,Cha,0,0,0,9,4,0,0,0,True,False,False,False,False,,RIDAVIS,False,False,0,0,0,0,0,5454,0,455,6,4,1,,0,,,0,0,0,0,0,0,0,0,950,446,140,52,273,196,22,77,259,171,96,281,189,2474,79,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,10,4,16,11,0,3,14,7,2,9,12,123,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Jones,Jumaine,-1,534,20,2,1,5,44,0,0,133,133,58,3773,62,66,61,80,59,40,52,63,18,48,54,59,68,60,55,58,77,25,35,55,45,20,4,1,0,0,1,7,12,12,10,19790210,189,27,1,27,1999,Atl,0,0,0,7,4,0,0,0,True,False,False,False,False,,JUJONES,False,False,0,0,0,0,0,1688,0,188,3,2,12,,0,,,0,0,0,0,0,0,0,0,96,33,44,13,23,14,9,24,14,48,12,44,19,373,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,1,2,4,0,4,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Palacio,Milt,-1,184,10,3,2,5,23,0,0,162,159,45,3259,58,26,66,17,62,14,10,38,81,40,36,75,72,33,64,52,69,18,48,38,8,25,2,1,0,0,1,6,27,27,9,19780207,497,-1,-1,-1,1999,--,0,0,0,2,4,0,0,0,True,False,False,False,False,,MIPALAC,False,False,0,0,0,0,0,720,0,0,1,1,27,,0,,,0,0,0,0,0,0,0,0,298,104,26,4,68,45,11,15,184,90,41,87,87,1211,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Miles,Darius,136,577,23,2,2,4,533,0,3,21,24,65,4052,43,38,64,88,59,47,43,63,38,75,66,73,70,86,60,52,55,20,62,60,5,30,4,1,0,0,6,9,23,23,2,19811009,293,3,1,3,2000,LAC,0,0,0,9,2,0,0,0,True,False,False,False,False,,DAMILES,False,False,0,0,0,0,0,6000,0,750,6,6,23,,0,,,0,0,0,0,0,0,0,0,753,365,40,7,193,124,61,112,162,168,67,247,130,2079,79,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Mihm,Chris,-1,578,31,0,0,4,130,0,1,44,45,54,3632,40,0,66,58,51,77,81,84,8,69,54,47,40,50,33,78,45,12,46,65,0,20,4,0,0,0,0,9,12,12,9,19790716,192,7,1,7,2000,Chi,0,0,0,13,4,0,0,0,True,False,False,False,False,,CHMIHM_,False,False,0,0,0,0,0,3375,0,422,4,3,12,,0,,,0,0,0,0,0,0,0,0,381,186,0,0,166,110,63,156,21,208,37,257,90,1330,76,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,0,10,6,4,8,0,12,4,10,3,65,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Diop,DeSagana,-1,479,52,0,0,3,570,0,1,52,51,51,3525,34,0,37,65,66,85,74,80,22,34,60,52,55,50,27,98,34,12,40,54,1,10,4,1,0,0,1,9,4,4,6,19820130,245,8,1,8,2001,Cle,0,0,0,13,3,0,0,0,True,False,False,False,False,,DEDIOP_,False,False,0,0,0,0,0,2695,0,0,4,1,4,,0,,,0,0,0,0,0,0,0,0,147,57,0,0,20,12,51,72,34,116,26,127,29,730,56,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Brown,Tierre,-1,987,6,4,4,2,291,0,0,0,0,46,3319,52,32,78,0,62,13,24,39,84,59,40,73,71,55,69,35,58,20,23,47,1,20,2,1,0,0,1,6,50,50,0,19790603,415,-1,-1,-1,2001,--,0,0,0,1,4,0,0,0,True,False,False,False,False,,TIBROWN,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,4,2,0,0,4,2,0,0,2,1,0,1,7,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Boozer,Carlos,-1,1024,5,1,0,2,31,0,1,55,57,73,4371,55,8,77,78,53,34,71,95,28,77,51,56,57,66,46,92,75,13,75,68,0,75,4,1,0,0,1,9,28,28,1,19811120,424,35,2,35,2002,Cle,0,0,0,14,2,0,0,0,True,False,False,False,False,,CABOOZE,False,False,0,0,0,0,0,11333,0,0,6,6,28,,0,,,0,0,0,0,0,0,0,0,900,471,6,1,285,219,55,230,148,199,74,627,134,2592,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Wagner,Dajuan,-1,996,2,3,4,2,69,0,1,55,57,54,3631,68,73,68,10,67,16,10,36,35,78,55,72,78,62,73,57,65,25,40,51,28,20,6,2,0,0,2,4,4,4,10,19830204,426,6,1,6,2002,Cle,0,0,0,4,4,0,0,0,True,False,False,False,False,,DAWAGNE,False,False,0,0,0,0,0,2644,0,657,4,2,4,,0,,,0,0,0,0,0,0,0,0,306,112,86,31,47,32,7,9,51,89,26,49,41,708,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,James,LeBron,-1,1121,23,3,2,1,595,0,1,173,174,84,4829,63,58,75,98,77,31,25,57,79,79,60,77,72,90,70,71,75,23,75,70,14,90,7,2,0,0,2,7,4,4,3,19841230,522,1,1,1,2003,Cle,0,0,0,12,2,0,0,0,True,False,False,False,False,,LEJAMES,False,False,0,0,0,0,0,4320,0,754,4,3,4,,0,,,0,0,0,0,0,0,0,0,1492,622,217,63,460,347,58,99,465,149,130,333,273,3122,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Johnson,Avery,6,27,7,4,4,16,342,1,0,0,0,48,3387,56,8,77,0,64,4,18,27,81,70,73,78,78,30,66,27,65,13,25,47,1,59,2,2,0,0,2,3,5,5,14,19650325,97,-1,-1,-1,1988,--,0,0,0,1,6,0,0,0,True,False,False,False,False,,AVJOHNS,False,False,0,0,0,0,0,1100,0,0,1,1,5,,0,,,0,0,0,0,0,0,0,0,199,80,3,0,78,52,3,3,111,34,26,30,51,637,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Finley,Michael,-1,264,4,3,3,9,156,0,1,7,7,81,4691,74,80,85,80,56,23,22,48,38,78,78,87,80,70,87,64,95,25,82,60,31,60,5,2,0,0,2,5,5,5,3,19730306,87,21,1,21,1995,Pho,0,0,0,9,4,0,0,0,True,False,False,False,False,,MIFINLE,False,False,0,0,0,0,0,14609,0,1328,7,4,5,,0,,,0,0,0,0,0,0,0,0,1159,514,370,150,193,164,39,78,212,118,84,247,83,2778,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,26,26,7,10,6,3,6,13,8,4,10,9,196,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Van Exel,Nick,53,272,19,4,3,11,20,1,2,127,127,64,4039,81,67,71,0,29,2,10,38,83,75,66,81,90,65,82,55,85,25,64,55,31,52,6,2,1,0,8,3,23,23,5,19711127,89,37,2,37,1993,LAL,0,0,0,4,5,0,0,0,True,False,False,False,False,,NIVANEX,False,False,0,0,0,0,0,11822,0,0,5,1,23,,0,,,0,0,0,0,0,0,0,0,479,187,150,46,99,70,2,16,206,57,20,88,78,1255,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Abdul-Wahad,Tariq,-1,275,9,2,3,6,117,0,0,0,0,46,3329,57,6,46,59,54,23,56,67,50,54,55,68,63,55,57,48,30,13,28,51,0,33,4,1,0,0,1,6,50,50,13,19741103,90,11,1,11,1997,Sac,0,0,0,7,4,0,0,0,True,False,False,False,False,,TAABDUL,False,False,0,0,0,0,0,0,0,0,7,2,50,,0,,,0,0,0,0,0,0,0,0,58,27,1,0,6,3,3,14,21,26,6,26,7,204,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Jones,Popeye,-1,300,54,1,1,11,303,0,1,0,0,42,3142,39,0,64,58,42,7,86,71,18,46,61,46,42,40,35,85,50,12,15,63,0,10,4,0,0,0,0,6,50,50,12,19700617,96,41,2,41,1992,Hou,0,0,0,13,5,0,0,0,True,False,False,False,False,,ROJONES,False,False,0,0,0,0,0,1100,0,0,1,1,50,,0,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Bradley,Shawn,-1,323,44,0,0,11,514,0,1,33,33,52,3568,50,0,84,33,78,94,72,70,13,54,75,43,34,25,23,71,60,12,34,71,1,15,9,0,0,0,0,9,5,5,9,19720322,105,2,1,2,1993,Phi,0,0,0,17,5,0,0,0,True,False,False,False,False,,SHBRADL,False,False,0,0,0,0,0,4000,0,400,7,2,5,,0,,,0,0,0,0,0,0,0,0,188,89,1,0,49,41,74,72,20,130,33,101,17,773,66,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Nash,Steve,-1,337,13,4,4,8,118,0,1,56,56,75,4466,86,82,92,0,46,5,18,35,97,82,74,97,96,65,90,52,85,25,76,50,30,40,6,1,0,0,1,1,22,22,4,19740207,443,15,1,15,1996,Pho,0,0,0,1,4,0,0,0,True,False,False,False,False,,STNASH_,False,False,0,0,0,0,0,8750,0,875,6,6,22,,0,,,0,0,0,0,0,0,0,0,845,397,257,104,251,230,8,59,687,139,67,173,209,2612,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,27,16,6,9,8,0,6,45,14,4,20,12,197,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Nowitzki,Dirk,-1,468,41,1,2,6,541,0,1,52,52,85,4852,91,78,88,68,58,58,25,86,35,83,59,64,70,60,59,64,85,25,82,85,22,95,10,1,0,0,1,8,5,5,1,19780619,483,9,1,9,1998,Mil,0,0,0,6,3,0,0,0,True,False,False,False,False,,DINOWIT,False,False,0,0,0,0,0,12585,0,1258,6,4,5,,0,,,0,0,0,0,0,0,0,0,1310,605,290,99,423,371,104,90,207,216,92,580,135,2915,77,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,45,15,7,42,36,13,13,7,16,7,46,6,212,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,LaFrentz,Raef,-1,491,45,0,1,6,56,1,1,42,42,63,3980,70,55,68,53,45,65,72,74,36,67,51,62,54,45,40,58,47,23,37,78,31,49,9,0,0,0,0,6,1,1,0,19760529,148,3,1,3,1998,Den,0,0,0,13,4,0,0,0,True,False,False,False,False,,RALAFRE,False,False,0,0,0,0,0,9086,0,909,7,5,1,,0,,,0,0,0,0,0,0,0,0,124,57,40,8,13,10,13,30,24,47,8,49,11,328,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Eschmeyer,Evan,-1,541,-1,0,0,5,88,0,1,38,38,43,3205,45,2,22,58,61,51,81,88,15,40,43,50,41,40,33,74,37,13,21,74,0,10,9,1,0,0,1,9,5,5,10,19750530,251,34,2,34,1999,NJ,0,0,0,13,4,0,0,0,True,False,False,False,False,,EVESCHM,False,False,0,0,0,0,0,3104,0,304,6,3,5,,0,,,0,0,0,0,0,0,0,0,19,7,0,0,4,3,7,10,6,35,10,19,6,135,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Griffin,Adrian,-1,568,44,2,3,5,119,1,1,158,158,49,3440,56,35,84,10,86,7,52,69,38,45,45,62,66,50,66,70,58,20,30,48,11,12,2,1,0,0,1,6,50,50,10,19740704,400,-1,-1,-1,1996,--,0,0,0,5,5,0,0,0,True,False,False,False,False,,ADGRIFF,False,False,0,0,0,0,0,808,0,0,2,1,50,,0,,,0,0,0,0,0,0,0,0,18,5,2,1,4,0,2,1,10,17,7,18,3,133,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Najera,Eduardo,-1,643,21,2,1,4,92,0,2,42,42,53,3590,47,24,65,10,82,43,72,66,17,46,64,62,68,45,59,68,64,18,33,75,1,32,9,1,0,0,1,6,8,8,6,19760711,353,38,2,38,2000,Hou,0,0,0,5,4,0,0,0,True,False,False,False,False,,EDNAJER,False,False,0,0,0,0,0,3810,0,381,6,4,8,,0,,,0,0,0,0,0,0,0,0,162,72,4,2,46,30,19,67,25,90,35,89,29,720,58,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,2,2,2,10,3,12,3,7,2,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Howard,Josh,-1,1156,5,3,2,1,149,0,3,158,158,67,4141,45,54,70,81,80,56,72,71,29,69,55,68,68,70,60,52,62,23,55,57,12,25,4,0,0,0,0,7,5,5,7,19800428,126,29,1,29,2003,Dal,0,0,0,9,2,0,0,0,True,False,False,False,False,,JOHOWAR,False,False,0,0,0,0,0,824,0,377,4,3,5,,0,,,0,0,0,0,0,0,0,0,532,229,66,20,138,97,54,149,97,168,69,219,67,1589,67,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,5,1,11,10,6,17,4,12,6,15,7,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Howard,Juwan,-1,209,5,1,2,10,72,0,1,42,41,64,4007,63,0,81,73,35,13,48,72,27,78,66,64,61,60,49,81,78,12,78,79,1,35,9,2,0,0,2,9,9,9,1,19730207,320,5,1,5,1994,Was,0,0,0,6,4,0,0,0,True,False,False,False,False,,JUHOWAR,False,False,0,0,0,0,0,5409,0,492,5,4,9,,0,,,0,0,0,0,0,0,0,0,1169,529,1,0,393,318,22,171,158,284,54,399,178,2876,81,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Camby,Marcus,-1,246,23,0,1,8,606,0,0,158,158,70,4250,57,0,72,78,74,91,74,95,29,56,75,60,62,59,46,57,35,12,67,70,0,38,9,2,0,0,2,9,6,6,0,19740322,83,2,1,2,1996,Tor,0,0,0,14,4,0,0,0,True,False,False,False,False,,MACAMBY,False,False,0,0,0,0,0,6500,0,450,6,6,6,,0,,,0,0,0,0,0,0,0,0,549,262,2,0,136,98,187,211,132,239,86,516,98,2161,72,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,27,2,1,14,8,7,14,12,21,4,43,6,194,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Williams,Shammond,-1,551,11,4,3,6,84,0,3,140,140,58,3796,76,68,88,0,82,4,10,35,81,64,50,83,80,65,75,59,58,25,36,35,43,21,6,1,0,0,1,3,50,50,12,19750405,339,34,2,34,1998,Chi,0,0,0,2,4,0,0,0,True,False,False,False,False,,SHWILLI,False,False,0,0,0,0,0,870,0,0,2,1,50,,0,,,0,0,0,0,0,0,0,0,232,87,100,30,58,51,2,9,116,62,37,51,47,764,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,4,3,0,0,4,5,1,0,4,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Bowen,Ryan,-1,565,32,2,2,4,54,0,1,52,52,51,3524,52,22,66,45,90,47,63,42,27,43,73,63,60,65,42,40,50,18,41,65,0,29,4,1,0,0,1,9,9,9,13,19751120,270,55,2,55,1998,Den,0,0,0,6,4,0,0,0,True,False,False,False,False,,RYBOWEN,False,False,0,0,0,0,0,808,0,0,1,1,9,,0,,,0,0,0,0,0,0,0,0,53,18,0,0,12,10,16,39,18,47,18,48,6,392,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Harvey,Donnell,-1,595,4,2,1,4,37,0,0,0,0,47,3349,34,2,73,80,56,56,50,74,13,59,53,53,56,75,25,59,50,13,35,60,1,22,4,2,0,0,2,6,50,50,11,19800826,305,22,1,22,2000,NY,0,0,0,8,4,0,0,0,True,False,False,False,False,,DOHARVE,False,False,0,0,0,0,0,0,0,0,1,1,50,,0,,,0,0,0,0,0,0,0,0,201,89,3,0,83,61,27,48,21,129,24,116,45,783,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,White,Rodney,-1,490,5,2,1,3,609,0,1,52,52,58,3786,58,69,75,83,59,32,36,66,29,81,39,57,57,70,54,63,43,25,40,65,18,18,4,1,0,0,1,6,6,6,7,19800628,385,9,1,9,2001,Det,0,0,0,10,4,0,0,0,True,False,False,False,False,,ROWHITE,False,False,0,0,0,0,0,1500,0,,1,1,6,,0,,,0,0,0,0,0,0,0,0,468,215,87,33,104,78,20,44,60,105,32,121,78,985,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,3,0,0,0,0,1,0,3,2,4,2,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,Trepagnier,Jeff,-1,952,4,3,3,2,141,1,0,0,0,39,3051,48,2,54,66,60,42,48,56,36,38,50,46,52,55,46,36,63,13,23,46,20,21,2,0,0,0,0,6,50,50,12,19790711,497,36,2,36,2001,Cle,0,0,0,7,4,0,0,0,True,False,False,False,False,,JETREPA,False,False,0,0,0,0,0,0,0,0,0,0,50,,0,,,0,0,0,0,0,0,0,0,40,17,8,4,7,7,0,8,6,5,8,8,8,97,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
