DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,CASHYR_EXP,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,SUPERSTAR,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT,LEARNING,WORKETHC,BIRDRIGHTS,CASHRESIGN,SPEECHID,SPECMAP,ISEDITED,ISORIGSS,VALIDSSTAR,DFLTTEAM,CLUTCH,SSTAR_HF,SSTAR_PM,SSTAR_PW,SSTAR_SCO,SSTAR_SCI,SSTAR_SH,SSTAR_STO,SSTAR_STI,SS_HF_ANI,SS_PM_ANI,SS_PW_ANI,SS_SCO_ANI,SS_SCI_ANI,SS_SH_ANI,SS_STO_ANI,SS_STI_ANI,CHEMTYPE,CHEMWANT,CHEMHAVE,CHEMHAPPY
False,Webber,Chris,16,71,4,1,0,13,72,0,0,176,175,81,1320,75,52,75,66,68,39,43,86,64,81,76,60,59,53,59,75,69,23,63,80,1,77,9,2,6,,11,6,21,21,1,19730301,20,1,1,1,1993,Orl,0,0,0,6,5,0,,,True,False,False,False,,CHWEBBE,False,False,0,0,0,0,20719,0,1594,7,2,21,0,0,0,False,0,0,0,0,0,1422,617,77,21,348,263,62,184,256,219,103,557,182,2882,75,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,71,3,False,False,0,21,84,-25,-30,-12,-32,4,-19,-15,-48,0,0,0,0,0,0,0,0,8,0,0,0
False,Robinson,Cliff,-1,74,30,1,0,17,25,0,0,2,2,73,1195,74,70,63,64,67,50,25,47,29,59,87,65,57,50,69,67,75,25,55,60,33,42,5,1,6,,1,8,17,50,6,19661216,31,36,2,36,1989,Por,0,0,0,6,8,0,,,True,False,False,False,,CLROBIN,False,False,0,0,0,0,2000,0,0,2,1,50,0,0,0,False,0,0,0,0,0,513,219,175,60,79,52,40,55,89,206,44,212,62,1842,80,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,19,6,5,4,3,2,5,28,9,24,10,197,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,74,3,False,False,0,17,82,-25,-44,-14,-17,-18,-17,-18,-35,0,0,0,0,0,0,0,0,7,0,0,0
False,Williamson,Corliss,18,79,34,2,1,11,6,0,0,3,14,66,1088,64,0,77,52,44,14,54,53,23,78,55,74,62,50,57,75,85,12,51,77,0,41,9,1,6,,1,6,24,24,10,19731204,34,13,1,13,1995,Sac,0,0,0,6,6,0,,,True,False,False,False,,COWILLI,False,False,0,0,0,0,6500,0,500,6,1,24,0,0,0,False,0,0,0,0,0,103,43,2,2,49,38,4,21,14,56,7,46,30,360,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,3,0,0,0,3,0,1,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,79,3,False,False,0,24,59,-25,-37,-22,-15,-6,-41,-26,-51,0,0,0,0,0,0,0,0,2,0,0,0
False,Armstrong,Darrell,-1,81,10,4,4,12,538,0,0,102,102,69,1141,67,60,78,0,77,12,28,42,75,51,75,84,87,40,79,45,60,25,50,51,40,52,6,1,6,,1,1,5,10,8,19680622,35,-1,-1,-1,1991,--,0,0,0,1,7,0,,,True,False,False,False,,DAARMST,False,False,0,0,0,0,1178,0,0,1,1,10,0,0,0,False,0,0,0,0,0,128,43,48,11,42,33,3,18,86,71,27,63,58,634,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,7,0,2,2,1,1,2,9,3,6,1,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,81,3,False,False,0,5,45,-99,-14,-84,-16,-37,-14,28,-92,0,0,0,0,0,0,0,0,2,0,0,0
False,Davis,Dale,20,84,34,0,1,15,21,0,0,104,101,70,1145,44,0,60,69,44,66,80,78,16,41,74,56,53,50,27,72,91,12,54,81,1,29,9,1,6,,1,10,7,7,7,19690325,37,13,1,13,1991,Ind,0,0,0,6,7,0,,,True,False,False,False,,DADAVIS,False,False,0,0,0,0,3500,0,0,2,1,7,0,0,0,False,0,0,0,0,0,24,9,1,0,15,8,9,21,6,23,0,32,4,182,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,2,0,1,1,11,0,8,3,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,84,3,False,False,0,50,59,-38,-97,-11,-78,-45,-85,-33,-6,0,0,0,0,0,0,0,0,6,0,0,0
False,Fortson,Danny,-1,87,21,0,1,9,20,0,0,104,101,66,1100,52,0,87,52,25,10,91,81,9,76,57,56,62,48,40,89,70,12,50,67,0,47,4,2,6,,2,6,26,26,10,19760327,385,10,1,10,1997,Mil,0,0,0,3,4,0,,,True,False,False,False,,DAFORTS,False,False,0,0,0,0,6597,0,493,7,1,26,0,0,0,False,0,0,0,0,0,51,27,0,0,43,33,2,31,2,76,4,47,26,273,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,87,12,False,False,0,26,59,-50,-71,-23,-42,-17,-99,-51,-55,0,0,0,0,0,0,0,0,9,0,0,0
False,Ham,Darvin,-1,88,8,2,1,8,133,0,0,2,2,58,969,60,0,38,91,40,39,56,30,8,32,62,62,64,88,35,72,60,12,50,49,0,26,4,2,6,,2,6,50,50,7,19730723,383,-1,-1,-1,1996,--,0,0,0,12,6,0,,,True,False,False,False,,DAHAM__,False,False,0,0,0,0,995,0,0,1,1,50,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,88,2,False,False,0,7,39,-17,-75,-19,-45,-41,-59,-24,-46,0,0,0,0,0,0,0,0,6,0,0,0
False,Martin,Darrick,96,92,2,4,3,13,139,1,0,108,101,60,1034,71,70,78,0,35,2,6,20,72,68,58,76,76,50,64,42,90,25,50,42,38,35,2,2,6,,2,1,27,27,9,19710306,260,-1,-1,-1,1994,--,0,0,0,1,6,0,,,True,False,False,False,,DAMARTI,False,False,0,0,0,0,1178,0,0,1,1,27,0,0,0,False,0,0,0,0,0,97,34,40,16,24,18,0,2,57,42,17,18,15,341,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,92,1,False,False,0,50,59,-96,-15,-99,-13,-30,-8,-35,-93,0,0,0,0,0,0,0,0,1,0,0,0
False,Stoudamire,Damon,22,95,20,4,3,11,4,1,1,58,58,74,1204,71,80,85,0,56,0,15,49,80,77,72,81,90,50,81,44,76,25,75,45,42,65,6,2,6,,2,1,13,13,4,19730903,505,7,1,7,1995,Tor,0,0,0,2,5,0,,,True,False,False,False,,DASTOUD,False,False,0,0,0,0,4050,0,300,4,3,13,0,0,0,False,0,0,0,0,0,287,114,104,36,62,53,1,23,128,49,19,72,55,861,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,95,3,False,False,0,50,79,-96,-3,-75,-4,-23,-11,-11,-66,0,0,0,0,0,0,0,0,8,0,0,0
False,Wesley,David,-1,97,7,3,3,13,9,0,0,106,101,71,1170,68,73,85,0,62,3,9,36,46,64,77,80,75,65,79,60,85,25,76,57,38,46,6,0,6,,0,1,9,50,5,19701114,26,-1,-1,-1,1992,--,0,0,0,3,6,0,,,True,False,False,False,,DAWESLE,False,False,0,0,0,0,4950,0,0,2,1,50,0,0,0,False,0,0,0,0,0,561,226,271,99,187,151,6,24,204,212,59,154,120,2363,71,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,97,2,False,False,0,9,63,-59,-22,-80,-10,-22,-11,-11,-96,0,0,0,0,0,0,0,0,3,0,0,0
False,Anderson,Derek,-1,100,5,4,3,9,59,0,1,206,202,68,1118,76,70,83,60,52,3,15,43,56,65,62,73,73,62,57,48,59,25,55,44,39,50,2,2,6,,2,4,9,14,9,19740718,256,13,1,13,1997,Cle,0,0,0,4,4,0,,,True,False,False,False,,DEANDER,False,False,0,0,0,0,2500,0,134,2,1,14,0,0,0,False,0,0,0,0,0,303,108,134,40,111,93,6,21,101,98,23,122,54,1048,43,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,14,5,8,7,0,0,5,13,2,9,3,67,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,100,4,False,False,0,50,79,-23,-25,-45,-23,-42,-8,-15,-75,0,0,0,0,0,0,0,0,2,0,0,0
False,Brown,Dee,23,101,7,4,3,12,270,0,0,101,101,56,967,81,80,45,0,40,6,10,31,55,56,51,72,67,40,63,60,63,25,50,38,1,35,2,0,6,,0,4,38,38,0,19681129,325,19,1,19,1990,Bos,0,0,0,2,0,0,,,True,False,False,False,,DEBROWN,False,False,0,0,0,0,77777,0,,1,1,38,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,4,False,False,0,38,59,-73,-27,-72,-25,-55,-43,-28,-88,0,0,0,0,0,0,0,0,4,0,0,0
False,Fisher,Derek,-1,104,2,4,3,10,203,1,1,8,14,70,1154,79,76,83,10,62,1,12,42,65,71,68,79,65,50,71,55,85,25,67,45,39,56,6,1,6,,1,1,8,28,5,19740809,191,24,1,24,1996,LAL,0,0,0,2,5,0,,,True,False,False,False,,DEFISHE,False,False,0,0,0,0,5880,0,490,6,4,28,0,0,0,False,0,0,0,0,0,887,364,295,117,293,244,8,36,352,237,125,175,156,2587,82,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,104,3,False,False,0,8,61,-88,-13,-88,-11,-36,-3,-11,-73,0,0,0,0,0,0,0,0,3,0,0,0
False,Mutombo,Dikembe,27,112,55,0,0,15,43,0,1,47,46,67,1110,59,0,75,55,24,85,82,80,2,49,88,48,48,35,31,74,55,12,50,79,0,30,9,2,6,,14,9,9,9,7,19660625,45,4,1,4,1991,Den,0,0,0,3,7,0,,,True,False,False,False,,DIMUTOM,False,False,0,0,0,0,2210,0,110,2,1,9,0,0,0,False,0,0,128,0,0,95,50,0,0,91,69,57,100,4,128,17,206,35,946,65,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,112,4,False,False,128,9,65,-61,-98,-23,-61,-20,-66,-75,43,0,0,0,0,0,0,0,0,2,0,0,0
False,Marshall,Donyell,-1,114,24,1,2,12,25,0,2,196,196,77,1252,72,79,74,64,62,45,46,85,23,76,42,62,71,54,61,63,72,25,57,70,31,46,10,1,6,,1,8,4,4,6,19730518,47,4,1,4,1994,Min,0,0,0,6,5,0,,,True,False,False,False,,DOMARSH,False,False,0,0,0,0,5183,0,384,4,3,4,0,0,0,False,0,0,0,0,0,671,265,395,128,123,92,41,105,60,160,59,387,90,2077,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,45,46,18,17,15,9,24,8,24,7,49,13,342,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,114,3,False,True,0,4,59,-25,-43,-17,-13,-7,-7,-26,-42,0,0,0,0,0,0,0,0,6,0,0,0
False,Christie,Doug,-1,115,13,3,4,14,99,0,0,88,89,71,1171,65,47,89,61,84,18,19,47,63,43,95,75,71,40,61,53,81,20,61,35,19,39,4,1,6,,1,7,5,50,8,19700509,369,17,1,17,1992,Sea,0,0,0,4,6,0,,,True,False,False,False,,DOCHRIS,False,False,0,0,0,0,3233,0,0,3,3,50,0,0,0,False,0,0,0,0,0,26,9,1,0,12,8,1,2,14,10,9,11,6,186,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,115,1,False,False,0,20,59,-36,-31,-36,-28,-44,-30,-5,-73,0,0,0,0,0,0,0,0,9,0,0,0
False,Jones,Eddie,29,128,6,3,2,12,128,0,1,206,202,73,1197,75,76,78,70,54,21,9,60,36,67,74,73,75,65,66,50,50,25,78,55,46,43,5,0,6,,0,5,13,13,3,19711020,51,10,1,10,1994,LAL,0,0,0,4,5,0,,,True,False,False,False,,EDJONES,False,False,0,0,0,0,15680,0,1120,7,1,13,0,0,0,False,0,0,0,0,0,722,292,374,133,215,168,27,35,177,201,131,244,93,2430,76,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,7,3,15,10,1,3,10,10,3,8,1,120,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,128,4,False,False,0,13,59,-11,-30,-37,-16,-26,-4,-11,-40,0,0,0,0,0,0,0,0,7,0,0,0
False,Dampier,Erick,-1,135,25,0,0,10,75,0,0,46,46,70,1143,63,0,59,68,16,75,79,85,15,64,74,44,48,40,26,85,88,12,59,64,0,40,4,1,6,,1,10,5,5,7,19750714,405,10,1,10,1996,Ind,0,0,0,6,5,0,,,True,False,False,False,,ERDAMPI,False,False,0,0,0,0,8625,0,1112,7,5,5,0,0,0,False,0,0,0,0,0,347,171,0,0,215,127,106,273,51,263,27,367,115,1932,82,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,34,1,0,44,27,24,55,6,75,11,72,12,448,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,135,4,False,False,0,5,39,-52,-84,-15,-52,-18,-73,-55,-1,0,0,0,0,0,0,0,0,9,0,0,0
False,Johnson,Ervin,-1,136,40,0,0,13,310,0,0,107,101,58,1000,36,0,64,58,30,50,76,78,7,33,75,41,48,40,22,74,86,12,50,54,0,20,4,1,6,,1,10,15,50,9,19671221,97,23,1,23,1993,Sea,0,0,0,6,7,0,,,True,False,False,False,,ERJOHNS,False,False,0,0,0,0,1178,0,0,1,1,50,0,0,0,False,0,0,0,0,0,17,7,0,0,2,1,2,5,2,23,1,19,5,82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,1,4,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,136,4,False,False,0,16,39,-61,-99,-17,-91,-47,-87,-68,-33,0,0,0,0,0,0,0,0,3,0,0,0
False,Piatkowski,Eric,32,140,52,3,2,12,81,0,0,59,58,61,1019,64,81,80,10,62,1,14,39,29,73,51,68,67,40,63,57,61,25,50,48,52,43,5,0,6,,0,5,3,22,11,19700930,53,15,1,15,1994,Ind,0,0,0,3,6,0,,,True,False,False,False,,ERPIATK,False,False,0,0,0,0,1178,0,42,2,2,22,0,0,0,False,0,0,0,0,0,61,24,33,9,5,2,1,4,13,20,6,19,11,227,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,2,2,2,1,1,1,1,0,4,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,140,9,False,False,0,3,59,-49,-32,-59,-14,-24,-20,-18,-77,0,0,0,0,0,0,0,0,10,0,0,0
False,Snow,Eric,-1,141,20,4,4,11,73,0,2,239,231,66,1097,64,49,68,20,65,12,15,33,78,70,80,73,72,33,70,43,55,20,66,60,14,20,6,1,6,,1,5,4,4,4,19730424,242,43,2,43,1995,Mil,0,0,0,3,5,0,,,True,False,False,False,,ERSNOW_,False,False,0,0,0,0,6090,0,610,5,3,4,0,0,0,False,0,0,0,0,0,399,163,10,1,93,64,19,38,346,218,76,160,116,2343,82,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,32,1,0,29,22,3,10,36,36,11,33,21,407,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,141,4,False,False,0,4,59,-65,-9,-76,-13,-23,-24,-5,-99,0,0,0,0,0,0,0,0,3,0,0,0
False,Strickland,Erick,-1,142,20,3,4,9,81,1,0,139,141,61,1026,65,60,81,10,54,0,8,47,54,56,54,76,72,50,68,61,58,25,50,36,27,47,2,1,6,,1,5,50,50,14,19731125,54,-1,-1,-1,1996,--,0,0,0,3,5,0,,,True,False,False,False,,ERSTRIC,False,False,0,0,0,0,1000,0,0,1,1,50,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,142,2,False,False,0,15,59,-62,-27,-59,-19,-37,-21,-18,-71,0,0,0,0,0,0,0,0,6,0,0,0
False,Williams,Eric,-1,143,55,2,1,11,104,0,0,101,101,64,1066,54,63,69,58,52,3,26,50,33,60,54,75,72,50,55,58,65,25,53,57,22,44,4,2,6,,2,7,27,25,10,19720717,441,14,1,14,1995,Bos,0,0,0,5,5,0,,,True,False,False,False,,ERWILLI,False,False,0,0,0,0,4296,0,0,3,1,25,0,0,0,False,0,0,0,0,0,75,29,18,5,38,28,2,10,15,55,7,40,15,350,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,143,1,False,False,0,27,59,-32,-42,-27,-28,-28,-22,-19,-58,0,0,0,0,0,0,0,0,7,0,0,0
False,Hoiberg,Fred,33,145,32,3,2,10,55,0,0,88,89,66,1097,75,83,87,0,72,18,19,61,32,65,70,66,60,40,66,57,80,25,50,35,51,36,2,1,6,,1,4,50,50,13,19721015,269,52,2,52,1995,Ind,0,0,0,3,5,0,,,True,False,False,False,,FRHOIBE,False,False,0,0,0,0,1760,0,0,2,1,50,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,145,9,False,False,0,16,39,-54,-33,-81,-18,-43,-6,-13,-43,0,0,0,0,0,0,0,0,2,0,0,0
False,Payton,Gary,162,146,20,4,4,16,96,0,1,66,68,73,1201,71,57,76,5,62,7,14,39,85,65,85,79,79,55,79,40,92,23,73,62,18,42,6,2,6,,12,5,14,50,5,19680723,444,2,1,2,1990,Sea,0,0,0,1,6,0,,,True,False,False,False,,GAPAYTO,False,False,0,0,0,0,1178,0,0,1,1,50,0,0,0,False,0,0,0,0,0,547,230,230,66,126,100,10,34,257,169,71,199,102,2307,81,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,49,58,17,25,18,3,6,36,55,23,34,18,557,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,146,2,False,True,0,1,70,-88,-10,-99,-8,-20,-15,-11,-99,0,0,0,0,0,0,0,0,8,0,0,0
False,Jackson,Jermaine,-1,156,5,3,4,5,232,0,0,107,101,51,899,52,0,73,10,56,5,9,46,50,33,49,68,64,50,66,54,70,12,50,45,9,30,2,1,6,,1,6,50,50,10,19760606,20,-1,-1,-1,1999,--,0,0,0,3,4,0,,,True,False,False,False,,JEJACKS,False,False,0,0,0,0,865,0,0,1,1,50,0,0,0,False,0,0,0,0,0,26,11,4,1,14,12,1,8,25,19,4,19,13,211,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,156,4,False,False,0,50,39,-45,-39,-56,-35,-51,-47,-23,-72,0,0,0,0,0,0,0,0,2,0,0,0
False,Hill,Grant,-1,157,33,2,3,11,31,0,2,233,226,77,1257,82,21,76,64,75,34,29,59,46,84,82,80,80,64,78,65,40,18,74,63,1,67,4,1,6,,1,6,20,20,2,19721005,138,3,1,3,1994,Det,0,0,0,4,5,0,,,True,False,False,False,,GRHILL_,False,False,0,0,0,0,16902,0,604,7,1,20,0,0,0,False,0,0,0,0,0,243,119,8,2,102,78,6,15,48,50,24,65,35,611,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,157,3,False,False,0,20,79,-20,-24,-32,-2,-21,-39,25,-42,0,0,0,0,0,0,0,0,3,0,0,0
False,Eisley,Howard,-1,167,10,4,3,12,11,0,4,106,101,65,1080,64,55,79,0,57,9,8,26,84,54,70,79,67,40,78,43,92,23,50,52,36,51,6,1,6,,1,5,11,3,7,19721204,20,30,2,30,1994,Min,0,0,0,1,6,0,,,True,False,False,False,,HOEISLE,False,False,0,0,0,0,1178,0,0,1,1,3,0,0,0,False,0,0,0,0,0,103,34,42,13,24,20,2,3,69,34,11,30,21,399,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,167,3,False,False,0,50,79,-99,-17,-99,-16,-37,-17,-11,-77,0,0,0,0,0,0,0,0,6,0,0,0
False,Kidd,Jason,75,177,5,4,4,12,16,0,1,64,64,87,1406,75,64,79,22,83,5,30,76,91,89,94,94,89,70,85,60,75,25,77,60,42,65,6,0,17,,0,5,17,17,4,19730323,139,2,1,2,1994,Dal,0,0,0,2,6,0,,,True,False,False,False,,JAKIDD_,False,False,0,0,0,0,18084,0,1644,6,3,17,0,0,0,False,0,0,17,0,0,905,366,395,139,244,194,29,86,672,157,150,494,192,2980,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,49,50,15,23,19,2,22,106,31,17,62,24,449,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,177,3,False,True,17,17,79,-59,49,-51,27,-33,-9,63,-99,0,0,0,0,0,0,0,0,3,0,0,0
False,Rose,Jalen,-1,181,5,2,3,12,72,1,0,31,32,71,1171,70,73,78,58,41,5,12,44,36,73,67,75,77,56,73,60,71,25,74,62,24,64,5,2,6,,2,5,27,19,6,19730130,20,13,1,13,1994,Den,0,0,0,5,6,0,,,True,False,False,False,,JAROSE_,False,False,0,0,0,0,16902,0,1208,7,1,19,0,0,0,False,0,0,0,0,0,685,290,172,59,318,248,13,28,181,156,30,183,115,1936,72,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,181,3,False,False,0,27,67,-28,-26,-23,-8,-13,-7,-25,-54,0,0,0,0,0,0,0,0,4,0,0,0
False,Vaughn,Jacque,-1,182,11,4,4,9,56,0,0,52,52,57,953,63,37,83,0,52,0,8,33,46,49,68,74,69,50,73,51,45,20,50,40,5,39,6,0,6,,0,3,17,25,6,19750211,497,27,1,27,1997,Utah,0,0,0,1,4,0,,,True,False,False,False,,JAVAUGH,False,False,0,0,0,0,1071,0,0,1,1,25,0,0,0,False,0,0,0,0,0,245,107,6,1,81,59,1,16,123,140,42,75,52,1242,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,1,0,7,4,0,3,12,23,2,8,4,157,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,0,182,1,False,False,0,17,39,-66,-30,-90,-21,-47,-37,-14,-79,0,0,0,0,0,0,0,0,7,0,0,0
