	NAME	FNAME	POSITION	POSITION2	HAND	OVERALLRTG	FGPBASE	THREEPTBAS	FTPBASE	DNKABILITY	STLABILITY	BLKABILITY	OREABILITY	DREABILITY	BALABILITY	OFFABILITY	DEFABILITY	SPEED	QUICK	JUMP	DRIBBLE	DSTRENGTH	DHARDY	DSHOOTRANG	FATIGUE	INSIDESC	THREEPTATT	PRIMACY	SFGATT	SFGMAD	STHREEATT	STHREEMAD	SFTATT	SFTMAD	SBLOCKS	SOFFREB	SASSISTS	SPERFOUL	SSTEALS	SDEFREB	STURNOVER	SMINUTES	SGAMES	SGSTART	CHEMTYPE	year
539	Coach	Training	3	2	0	85	99	99	99	99	85	5	21	64	57	58	74	72	65	99	62	40	87	25	68	99	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
540	Haslem	Udonis	1	1	0	50	41	0	77	71	34	22	77	76	14	59	44	46	44	65	35	64	68	12	57	63	1	22	447	205	3	0	183	140	24	189	51	197	33	284	74	1795	75	24		05
541	Johnson	Linton	2	2	0	48	38	46	59	58	83	70	66	78	18	45	44	46	42	40	35	50	60	20	39	61	1	10	203	72	33	7	37	22	32	59	27	90	37	124	37	734	42	20		05
542	Stefansson	Jon	3	4	0	40	60	65	70	10	38	3	14	30	31	65	45	65	65	40	59	52	70	25	55	30	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
543	McLeod	Keith	4	3	0	40	68	60	80	0	50	1	24	39	52	42	60	65	70	20	60	37	50	25	35	32	10	33	82	27	10	1	43	33	1	5	59	39	16	29	29	391	33	0		05
544	Garcia	Alex	3	3	0	41	55	34	68	20	71	4	15	29	50	65	51	71	65	35	67	52	65	20	12	40	4	15	7	1	0	0	2	1	0	0	0	0	2	0	1	13	2	0		05
545	Handlogten	Ben	0	1	0	40	33	2	70	65	31	28	36	64	6	46	42	50	47	45	25	60	80	13	50	74	0	15	47	25	0	0	27	18	4	22	6	32	3	33	10	172	17	0		05
546	Moore	Josh	0	0	0	39	32	0	50	71	31	28	29	64	12	53	52	45	30	43	27	98	80	12	32	64	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
547	Frahm	Richie	3	3	0	45	80	73	65	21	59	9	14	48	41	54	50	55	54	30	70	58	60	25	41	22	1	30	139	63	92	34	26	23	4	12	24	50	16	44	7	469	54	0		05
548	Dupree	Ronald	2	2	0	57	61	37	63	65	66	32	50	67	31	62	53	70	70	60	61	54	55	20	43	53	1	24	282	111	9	4	105	66	18	55	55	134	32	112	51	893	47	8		05
549	Webb	Spud	4	3	0	63	60	50	60	90	50	5	15	28	65	70	60	70	75	90	75	25	70	23	80	50	1	50	6421	2903	1018	320	2296	1946	110	324	4342	1638	922	1418	1623	20288	814	429		05
550	Johnsen	Britton	1	0	0	37	39	18	50	45	45	5	42	55	20	27	53	60	60	50	61	50	55	15	29	53	20	30	59	17	12	1	16	7	1	15	12	28	7	30	14	290	20	4		05
551	Ferguson	Desmond	2	3	0	49	59	50	55	45	30	10	24	52	34	71	53	70	70	50	63	52	75	23	52	55	41	15	12	5	8	3	2	0	0	0	1	0	0	4	4	32	7	0		05
552	Shirley	Paul	1	2	0	44	61	12	69	45	44	35	24	51	41	55	49	50	54	50	50	62	65	15	26	53	1	35	23	10	1	0	3	1	1	8	4	9	1	8	9	85	6	0		05
553	Cook	Omar	4	4	0	45	48	10	60	20	60	4	20	29	75	63	68	68	65	40	67	40	65	15	58	40	1	25	27	7	1	0	0	0	0	3	24	14	10	3	10	139	17	0		05
554	Carter	Maurice	3	4	1	43	51	75	65	20	15	5	14	48	41	54	50	61	63	50	65	40	80	25	55	30	12	20	35	11	11	4	20	16	0	2	4	10	0	9	9	110	10	0		05
555	Okafor	Emeka	1	0	0	70	38	0	53	75	42	76	65	76	38	50	81	60	64	55	44	80	80	12	80	73	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
556	Howard	Dwight	1	1	0	69	55	20	70	83	19	53	53	68	51	78	58	64	64	74	55	64	80	18	55	75	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
557	Deng	Luol	2	2	0	59	61	35	71	55	49	40	36	57	39	71	53	68	65	63	61	60	70	20	65	60	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
558	Livingston	Shaun	4	4	0	58	47	25	74	50	58	34	36	57	68	71	58	85	80	60	65	20	65	18	50	56	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
559	Smith	Josh	2	2	1	57	50	38	68	94	81	5	36	60	18	74	48	70	70	92	45	55	80	20	22	40	9	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
560	Gordon	Ben	3	4	0	66	70	65	81	80	54	10	40	60	47	52	41	80	68	70	68	55	70	25	70	56	20	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
561	Podkolzin	Pavel	0	0	0	46	35	4	69	50	15	55	67	72	21	40	48	45	45	25	39	80	70	13	60	70	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
562	Biedrins	Andris	1	0	1	54	51	5	75	60	12	62	55	70	35	45	65	59	61	50	38	63	70	13	65	68	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
563	Iguodala	Andre	3	2	0	62	48	29	78	85	55	40	58	66	60	38	72	59	62	75	45	49	70	18	60	58	7	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
564	Harris	Devin	4	4	0	59	49	37	67	49	64	10	50	55	61	45	63	70	75	65	73	46	60	20	70	56	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
565	Childress	Josh	3	2	0	62	47	53	75	83	55	30	30	52	34	47	55	75	80	86	69	51	65	23	40	55	15	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
566	Chambers	Tom	1	1	0	72	55	48	73	80	35	48	50	65	50	75	65	63	61	70	57	65	80	20	80	70	1	45	15749	7378	740	227	5274	5066	627	1942	2283	3742	885	4761	2549	33922	1107	743		05
567	Nance	Larry	1	1	0	75	52	12	75	70	49	75	50	80	49	71	53	70	70	60	61	64	80	15	80	70	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
568	Nelson	Jameer	4	4	0	58	48	25	78	10	58	2	36	57	68	68	47	83	80	40	75	54	80	18	80	54	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
569	Araujo	Rafael	0	0	0	55	45	24	69	65	15	25	70	75	29	65	39	45	45	47	42	91	85	18	70	70	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
570	Ramos	Peter John	0	0	0	54	38	10	53	55	24	60	65	70	41	65	24	50	49	48	47	80	85	15	70	61	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
571	Telfair	Sebastian	4	4	0	55	33	30	72	5	65	2	21	35	80	80	50	90	90	50	70	42	80	20	75	47	8	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
572	Humphries	Kris	1	2	0	52	44	25	75	52	12	49	52	65	35	55	45	40	60	56	38	71	80	18	65	63	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
573	Mourning	Alonzo	0	0	0	70	79	18	32	79	21	87	60	82	17	78	78	60	61	50	37	84	55	15	72	87	0	60	71	33	0	0	34	30	6	8	8	32	2	19	10	215	12	0		05
574	Snyder	Kirk	3	3	0	59	34	23	63	68	55	20	58	72	60	45	61	59	62	71	55	62	80	18	55	65	7	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
575	Jackson	Luke	2	2	1	52	67	58	84	40	55	10	38	46	52	42	53	57	46	49	42	58	70	23	65	58	21	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
576	Hayes	Jarvis	3	2	0	61	55	58	79	58	64	9	28	50	25	64	55	84	72	63	66	61	84	23	65	41	1	44	695	278	131	40	98	77	11	71	106	157	71	193	110	2044	70	42		05
577	Jefferson	Al	1	1	0	56	34	5	68	65	34	60	45	58	34	70	57	53	48	65	69	70	75	13	40	70	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
578	Webb	Spud	4	3	0	63	60	50	60	93	50	5	15	28	65	70	60	70	75	90	75	25	70	23	80	50	1	50	6421	2903	1018	320	2296	1946	110	324	4342	1638	922	1418	1623	20288	814	429		05
579	Chambers	Tom	1	1	0	72	55	48	73	80	35	48	50	65	50	75	65	63	61	70	57	65	80	20	80	70	1	45	15749	7378	740	227	6274	5066	627	1942	2283	3742	885	4761	2549	33922	1107	743		05
580	Swift	Robert	0	0	0	52	38	25	51	69	14	67	51	57	29	65	41	50	54	63	42	64	75	18	55	67	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
581	Smith	J.R.	3	3	0	57	55	49	56	86	48	34	44	48	29	62	41	64	64	81	59	62	70	20	50	55	24	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
582	Wright	Dorell	3	2	0	58	54	45	78	78	55	40	54	62	42	56	44	59	65	76	54	48	70	20	45	58	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
583	West	Delonte	4	3	1	55	65	67	85	63	55	14	38	40	42	56	40	80	70	61	58	41	70	25	50	29	15	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
584	Allen	Tony	3	3	0	54	54	35	67	51	56	36	38	40	55	41	64	55	65	70	54	61	70	20	60	48	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
585	Martin	Kevin	3	4	0	58	57	55	83	80	56	18	34	35	55	65	58	56	65	70	57	45	70	23	60	48	14	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
586	Udrih	Beno	4	3	1	51	59	62	75	35	49	8	18	29	60	61	53	56	65	55	61	57	70	25	60	40	12	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
587	Harrison	David	0	0	0	52	37	3	55	68	20	68	65	60	24	51	52	57	60	60	30	70	70	13	55	72	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
588	Varejao	Anderson	1	2	0	51	42	50	59	60	30	48	39	46	24	49	43	57	60	45	58	75	65	23	55	61	9	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
589	Vroman	Jackson	1	0	0	47	37	23	51	56	30	48	55	59	37	49	43	51	54	47	45	56	70	18	55	61	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
590	Chalmers	Lionel	4	4	0	50	66	65	70	50	40	2	14	40	51	48	43	61	61	45	59	55	85	25	55	49	20	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
591	Emmett	Andre	2	3	0	53	55	31	70	90	39	20	40	41	38	55	37	61	61	65	51	70	65	20	70	60	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
592	Burks	Antonio	4	4	0	47	60	70	67	24	53	6	20	22	65	50	40	70	75	38	55	57	65	25	60	35	12	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
593	Reed	Justin	1	2	0	51	43	22	73	50	37	50	51	54	29	45	52	51	55	55	45	70	70	18	60	57	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
594	Young	David	3	3	0	50	60	51	74	40	37	3	21	40	61	55	48	59	61	55	65	60	60	23	60	48	12	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
595	Ariza	Trevor	2	2	0	46	51	22	50	70	37	20	51	55	40	55	48	55	55	80	65	35	55	18	40	48	8	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
596	Pickett	Tim	3	3	0	45	47	59	76	35	57	18	21	40	42	49	60	53	41	46	60	65	75	23	45	32	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
597	Robinson	Bernard	3	2	0	50	51	38	80	40	52	16	29	53	49	55	55	61	69	65	65	50	65	20	43	37	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
598	Minard	Ricky	3	4	0	46	38	41	75	35	48	24	28	46	55	55	48	56	51	60	53	53	75	20	35	56	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
599	Sato	Romain	3	3	0	47	60	65	78	41	50	2	34	48	34	52	65	54	61	56	40	55	60	25	40	48	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
600	Freije	Matt	2	1	0	48	59	51	76	40	37	34	37	43	48	56	42	59	61	40	60	48	70	23	40	30	11	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
601	Flores	Luis	3	3	0	48	59	52	80	58	40	5	25	30	32	58	40	57	60	75	62	45	70	23	35	57	13	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
602	Wright	Rashad	4	2	0	43	55	53	71	20	43	12	16	27	52	43	46	59	61	60	53	50	75	23	30	53	14	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
603	Khryapa	Viktor	2	3	0	55	61	53	73	20	43	48	39	52	54	55	59	59	61	60	51	55	75	23	55	53	8	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
604	Abdul-Jabbar	Kareem	0	0	0	76	78	8	71	90	37	65	50	75	41	82	70	56	68	45	34	71	90	13	90	86	1	63	28307	15837	18	1	9304	6712	3189	2975	5660	4657	1160	9394	2527	57446	1560	625		05
605	Mbenga	DJ	0	0	0	47	40	24	62	45	15	65	70	75	29	65	39	50	45	25	42	53	70	18	70	54	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
606	Mourning	Alonzo	0	0	0	77	79	18	70	79	35	87	70	87	30	78	78	60	61	50	37	84	55	15	72	87	1	60	8654	4538	88	22	5113	3612	1889	1846	892	2276	376	4291	1919	22010	634	606		05
607	Nocioni	Andres	2	2	0	61	60	51	70	78	32	30	61	64	34	61	55	59	50	74	54	68	75	23	55	58	12	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
608	Wallace	Ben	0	1	0	74	55	2	49	78	82	94	80	95	27	48	99	50	60	80	21	80	90	13	50	75	1	25	748	315	8	1	290	142	246	324	138	162	143	682	123	3050	81	81		05
609	O'Neal	Jermaine	1	0	0	81	62	15	76	85	38	86	56	88	29	82	72	69	75	80	44	67	85	15	50	90	1	81	1400	608	18	2	460	348	199	193	164	248	59	585	181	2788	78	78		05
610	Carter	Vince	2	3	0	84	79	70	81	97	58	38	28	49	62	83	70	80	75	98	81	65	70	25	50	65	16	85	1457	608	243	93	417	336	65	95	348	212	88	254	223	2785	73	73		05
611	McGrady	Tracy	3	2	0	87	71	82	80	96	64	25	29	62	67	89	82	85	81	90	79	56	70	25	50	65	32	95	1566	653	513	174	500	398	42	95	370	129	93	307	179	2676	67	67		05
612	Iverson	Allen	3	4	0	82	75	62	75	40	86	4	14	38	82	85	80	99	99	90	99	37	88	25	50	50	17	93	1125	435	199	57	455	339	5	34	324	87	115	144	209	2040	48	47		05
613	Martin	Kenyon	1	2	0	75	63	36	68	85	78	59	48	89	35	78	80	66	69	85	45	65	34	20	50	75	1	60	900	439	25	7	294	201	82	133	160	230	95	484	168	2252	65	62		05
614	Magloire	Jamaal	0	1	0	63	39	0	75	75	29	62	74	87	15	77	60	50	56	40	53	76	85	12	50	68	0	49	809	383	1	0	470	353	101	268	86	278	43	579	201	2777	82	82		05
615	Kidd	Jason	4	4	0	83	72	69	83	22	83	9	28	72	95	75	94	87	87	70	87	61	75	25	50	60	30	75	959	368	293	94	249	206	14	85	618	110	122	343	214	2450	67	66		05
616	Artest	Ron	3	2	0	69	66	63	73	51	86	31	29	56	49	79	80	68	83	56	61	66	55	25	50	60	21	57	1112	468	242	75	439	322	50	100	272	194	152	285	202	2714	73	71		05
617	Davis	Baron	4	3	0	85	78	83	67	89	87	16	20	43	86	82	74	90	88	85	80	69	55	25	50	56	41	84	1402	554	582	187	352	237	27	66	501	178	158	221	215	2686	67	66		05
618	Redd	Michael	3	3	1	75	85	85	87	30	60	4	43	59	51	83	48	80	80	70	79	59	85	25	50	55	25	83	1439	633	363	127	441	383	6	118	185	152	81	289	116	3021	82	82		05
619	Pierce	Paul	3	2	0	86	85	67	82	80	76	27	18	70	64	83	74	82	78	72	83	68	90	25	50	61	25	94	1497	602	384	115	631	517	52	69	410	234	131	453	303	3099	80	80		05
620	Ming	Yao	0	0	0	71	66	0	81	60	14	81	63	86	33	81	72	58	66	35	38	86	90	12	50	85	0	68	1025	535	2	0	446	361	156	197	122	273	22	538	204	2692	82	82		05
621	Duncan	Tim	1	1	0	88	82	15	60	77	45	86	71	97	42	90	94	65	67	60	46	85	85	15	50	99	1	88	1181	592	12	2	588	352	185	227	213	164	62	632	183	2527	69	68		05
622	Garnett	Kevin	1	2	0	95	66	44	79	94	69	80	62	99	62	85	90	72	70	90	59	54	90	20	50	88	2	90	1611	804	43	11	465	368	178	245	409	202	120	894	212	3231	82	82		05
623	Bryant	Kobe	3	3	0	92	75	75	85	95	81	18	34	56	66	85	80	87	87	95	88	62	88	25	50	62	18	99	1178	516	217	71	533	454	28	103	330	176	112	256	171	2447	65	64		05
624	Francis	Steve	4	3	0	83	70	59	77	95	82	18	29	53	86	78	68	89	83	96	89	48	75	23	50	40	22	75	1117	450	250	73	435	337	35	116	493	257	139	317	294	3195	79	79		05
625	O'Neal	Shaquille	0	0	0	90	99	0	49	99	26	88	75	89	39	83	95	60	63	89	39	99	80	12	50	99	0	95	948	554	0	0	676	331	166	246	196	225	34	523	195	2464	67	67		05
626	Allen	Ray	3	3	0	83	91	85	90	81	61	9	27	53	62	84	65	85	81	73	84	55	90	25	50	52	37	90	1017	447	378	148	271	245	11	69	268	132	71	217	156	2152	56	56		05
627	Cassell	Sam	4	3	0	69	79	67	87	0	66	11	13	42	89	84	77	81	74	50	88	46	78	25	50	55	14	65	1270	620	186	74	331	289	18	44	592	247	102	227	220	2838	81	81		05
628	Nowitzki	Dirk	1	2	0	82	91	78	88	68	58	58	25	86	35	83	59	64	70	60	59	64	85	25	50	85	22	95	1310	605	290	99	423	371	104	90	207	216	92	580	135	2915	77	77		05
629	Stojakovic	Peja	2	2	0	78	88	92	93	60	61	12	29	69	43	84	58	75	69	61	67	63	86	25	50	70	39	85	1386	665	554	240	425	394	14	91	173	159	108	417	153	3264	81	81		05
630	Miller	Brad	0	1	0	70	55	49	78	57	48	54	59	88	59	74	52	58	62	50	38	76	70	20	50	86	5	42	731	373	38	12	329	256	86	191	312	247	68	552	144	2621	72	53		05
631	Kirilenko	Andrei	2	2	0	79	58	62	79	80	84	87	63	72	41	76	74	62	55	75	48	60	80	25	50	65	21	75	931	412	201	68	496	392	215	226	244	174	148	403	215	2895	78	78		05
632	Ming	Yao	0	0	0	74	66	0	81	60	14	81	63	86	33	81	72	58	66	35	38	86	90	12	83	85	0	68	1025	535	2	0	446	361	156	197	122	273	22	538	204	2692	82	82		05
633	Magloire	Jamaal	0	1	0	67	39	0	75	75	29	70	74	87	15	77	63	50	56	40	53	76	85	12	80	68	0	49	809	383	1	0	470	353	101	268	86	278	43	579	201	2777	82	82		05
634	Fox	Rick	2	2	0	50	59	47	73	10	62	7	28	46	54	53	78	62	60	35	63	62	73	20	47	50	15	24	186	73	61	15	30	22	4	29	98	99	29	73	48	846	38	34		05
635	Ginobili	Manu	3	3	1	74	70	71	80	80	88	11	31	60	63	76	68	72	70	65	73	53	70	25	67	54	31	52	789	330	245	88	298	239	16	86	291	181	136	258	161	2260	77	38		05
636	Nash	Steve	4	4	0	75	86	82	92	0	46	5	18	35	97	82	74	97	96	65	90	52	85	25	76	50	30	40	845	397	257	104	251	230	8	59	687	139	67	173	209	2612	78	78		05
637	Bell	Raja	2	3	0	60	64	68	79	59	58	11	24	48	27	77	48	73	74	61	62	61	58	25	60	58	20	41	805	329	166	62	248	195	13	60	107	262	63	181	111	2020	82	4		05
638	Olowokandi	Michael	0	0	0	60	57	0	59	68	32	86	69	81	13	58	55	50	57	60	28	81	76	12	50	77	0	24	285	121	0	0	61	36	68	78	24	137	16	167	54	925	43	25		05
639	Najera	Eduardo	2	1	0	53	47	24	65	10	82	43	72	66	17	46	64	62	68	45	59	68	64	18	33	75	1	32	162	72	4	2	46	30	19	67	25	90	35	89	29	720	58	7		05
640	Nene		1	0	0	60	59	0	68	70	81	27	50	72	32	70	47	52	61	70	40	75	55	12	72	70	1	25	630	334	2	0	352	240	41	154	168	280	116	349	183	2504	77	77		05
641	Arroyo	Carlos	4	4	0	61	65	59	80	0	58	4	21	40	88	78	53	79	79	40	77	58	70	23	68	48	15	40	768	339	117	38	225	181	5	41	355	165	63	144	156	2008	71	71		05
642	Barbosa	Leandrinho	4	3	0	57	50	80	77	47	88	7	13	35	53	70	40	70	74	53	66	40	60	25	52	54	1	38	470	210	210	83	61	47	7	23	165	184	93	100	120	1500	70	46		05
643	Dalembert	Samuel	0	0	0	57	42	0	64	62	37	91	71	85	4	58	60	64	50	63	43	71	50	12	63	48	0	25	499	270	1	0	174	112	189	194	21	273	44	432	86	2199	82	53		05
644	Ilgauskas	Zydrunas	0	0	0	69	68	15	75	63	29	88	78	74	21	78	65	46	59	56	30	70	60	15	71	85	1	58	965	466	7	2	406	303	201	279	109	277	39	374	163	2539	81	81		05
645	Nowitzki	Dirk	1	2	0	85	91	78	88	68	58	58	25	86	35	83	59	64	70	60	59	64	85	25	82	85	22	95	1310	605	290	99	423	371	104	90	207	216	92	580	135	2915	77	77		05
646	Stojakovic	Peja	2	2	0	81	88	92	93	60	61	12	29	69	43	84	58	75	69	61	67	63	86	25	87	70	39	85	1386	665	554	240	425	394	14	91	173	159	108	417	153	3264	81	81		05
647	Giricek	Gordan	3	2	0	60	75	68	85	40	51	13	20	46	29	78	45	70	70	60	63	60	80	25	64	50	20	43	724	316	152	60	158	135	15	51	122	144	56	175	103	2041	73	43		05
648	Parker	Tony	4	4	0	75	70	61	74	5	62	5	30	50	88	80	68	90	90	60	85	51	85	25	80	70	21	65	946	423	199	62	272	191	7	43	411	148	61	194	179	2577	75	75		05
649	Gasol	Pau	1	0	0	82	73	27	71	71	34	86	69	77	39	82	55	70	68	60	58	67	90	18	79	84	1	80	1049	506	15	4	511	365	132	206	198	185	44	394	187	2458	78	78		05
650	Kirilenko	Andrei	2	2	0	83	58	62	79	80	84	87	63	72	41	76	74	64	62	75	55	60	80	25	81	65	21	75	931	412	201	68	496	392	215	226	244	174	148	403	215	2895	78	78		05
651	Okur	Mehmet	1	0	0	65	58	57	78	47	42	65	75	78	21	76	35	45	48	43	67	71	51	23	70	68	8	49	542	251	48	18	209	162	63	160	69	138	36	261	101	1580	71	33		05
652	Turkoglu	Hedo	2	3	0	59	69	78	71	23	70	25	21	74	36	69	35	65	68	37	67	59	70	25	61	62	37	37	645	262	241	101	161	114	32	52	154	165	80	306	94	2073	80	44		05
653	Divac	Vlade	0	0	0	65	71	16	65	48	45	54	48	72	86	66	68	52	53	30	58	73	75	15	66	75	1	40	668	314	13	2	260	170	77	136	432	222	57	327	173	2317	81	81		05
654	Lopez	Raul	4	4	0	53	61	55	86	0	70	2	13	43	86	67	43	80	70	45	62	34	67	23	51	43	16	40	517	223	85	25	117	101	2	24	305	200	62	131	174	1617	82	11		05
655	Pietrus	Mickael	3	2	0	56	51	74	69	82	78	25	52	50	18	72	50	59	62	73	45	50	50	25	40	45	45	25	231	96	105	35	75	52	12	48	27	100	32	71	40	748	53	22		05
656	Welsch	Jiri	3	2	0	53	71	69	74	18	81	5	22	57	41	66	61	61	55	54	53	53	53	25	63	39	29	30	612	262	181	69	206	153	7	60	183	176	101	236	129	2179	81	68		05
657	Kukoc	Toni	2	2	1	60	68	64	73	10	72	22	32	72	64	78	48	67	58	40	69	63	50	25	51	57	33	51	506	211	168	49	199	145	21	60	200	110	59	211	110	1522	73	0		05
658	Gadzuric	Dan	0	1	0	53	42	0	49	58	75	90	75	80	11	64	51	42	43	50	28	66	40	12	44	66	0	29	349	183	1	0	118	58	105	126	28	186	51	220	45	1260	75	0		05
659	Okafor	Emeka	1	0	0	70	38	0	53	75	42	76	65	76	38	50	81	60	64	55	44	80	80	12	80	73	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
660	Howard	Dwight	1	1	0	69	55	20	70	83	19	53	53	68	51	78	58	64	64	74	55	64	80	18	55	75	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
661	Deng	Luol	2	3	0	59	61	35	71	55	49	40	36	57	39	71	53	68	65	63	61	60	70	20	65	60	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
662	Gordon	Ben	4	3	0	66	70	65	81	80	54	10	40	60	47	52	41	80	68	70	68	55	70	25	70	56	20	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
663	Iguodala	Andre	3	2	0	62	48	29	78	85	55	40	58	66	60	38	72	59	62	75	45	49	70	18	60	58	7	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
664	Araujo	Rafael	0	0	0	55	45	24	69	65	15	25	70	75	29	65	39	45	45	47	42	91	85	18	70	70	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
665	Childress	Josh	2	3	0	62	47	53	75	83	55	30	30	52	34	47	65	75	80	86	69	51	65	23	40	55	15	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
666	Harris	Devin	4	4	0	59	49	37	67	49	64	10	50	55	61	45	63	70	75	65	73	46	60	20	70	56	8	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
667	Kaman	Chris	0	0	0	57	54	0	70	70	22	75	56	81	27	51	53	59	57	65	35	72	59	12	56	70	0	20	435	200	2	0	142	99	73	126	85	211	23	335	155	1843	82	61		05
668	Anthony	Carmelo	2	2	0	80	68	65	78	85	67	22	53	59	38	83	60	72	70	80	70	63	80	25	85	60	14	85	1465	624	214	69	525	408	41	183	227	225	97	315	247	2995	82	82		05
669	James	LeBron	3	2	0	83	63	58	75	98	77	31	25	57	79	79	44	77	72	90	70	71	75	23	75	70	14	90	1492	622	217	63	460	347	58	99	465	149	130	333	273	3122	79	79		05
670	Wade	Dwyane	4	3	0	76	68	50	75	89	75	25	32	41	63	77	55	83	83	93	76	60	75	23	73	42	1	50	798	371	53	16	312	233	34	85	275	140	86	162	196	2126	61	56		05
671	Hinrich	Kirk	4	3	0	62	66	79	80	40	69	13	13	42	87	66	45	73	72	60	60	49	60	25	78	45	1	30	823	318	369	144	168	135	21	42	517	276	101	217	204	2706	76	66		05
672	Howard	Josh	3	2	0	67	45	54	70	81	80	56	72	71	29	69	55	68	68	70	60	52	62	23	55	57	12	25	532	229	66	20	138	97	54	149	97	168	69	219	67	1589	67	29		05
673	Bosh	Chris	1	1	1	65	49	30	70	80	43	68	62	73	15	66	45	63	61	73	55	50	70	20	74	65	0	43	712	327	14	5	288	202	106	191	78	215	59	366	107	2510	75	63		05
674	Haslem	Udonis	1	1	0	50	41	0	77	71	34	22	77	76	14	59	44	46	44	65	35	64	68	12	57	63	1	22	447	205	3	0	183	140	24	189	51	197	33	284	74	1795	75	24		05
675	Hayes	Jarvis	3	2	0	61	55	58	79	58	64	9	28	50	25	64	55	84	72	63	66	61	84	23	65	41	1	44	695	278	131	40	98	77	11	71	106	157	71	193	110	2044	70	42		05
676	Tabuse	Yuta	4	4	0	47	46	15	65	0	44	2	21	40	70	65	55	90	90	65	60	37	75	15	40	47	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		05
